	title	author	filename	genre	sources
295	Maria am Meer	Friederike Henriette Kraze	Kraze_MariaamMeer_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/kraze/marimeer/marimeer.html
296	Alte und neue Heimat	Friedrich Armand Strubberg, Pseudonym Armand	Armand_AlteundneueHeimat_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/armand/altheim/altheim.html
297	Die Rache des Mestizen	Friedrich Armand Strubberg, Pseudonym Armand	Armand_DieRachedesMestizen_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/armand/rache/rache.html
298	Saat und Ernte	Friedrich Armand Strubberg, Pseudonym Armand	Armand_SaatundErnte_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/armand/saat/saat.html
299	Sintram und seine Gefährten	Friedrich de la Motte Fouqué	Fouqué_SintramundseineGefährten_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/fouque/sintram/sintram.html
300	Alle jagen John Mulligan	Friedrich Gerstäcker	Gerstäcker_AllejagenJohnMulligan_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/mulligan/mulligan.html
301	Blau Wasser	Friedrich Gerstäcker	Gerstäcker_BlauWasser_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/blauwass/blauwass.html
302	Das Wrack	Friedrich Gerstäcker	Gerstäcker_DasWrack_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/wrack/wrack.html
303	Der erkaufte Henker	Friedrich Gerstäcker	Gerstäcker_DererkaufteHenker_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/henker/henker.html
304	Der Fischfang am Mississippi	Friedrich Gerstäcker	Gerstäcker_DerFischfangamMississippi_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/fischmis/fischmis.html
305	Der Flatbootmann	Friedrich Gerstäcker	Gerstäcker_DerFlatbootmann_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/flatboot/flatboot.html
306	Der kleine Walfischfänger	Friedrich Gerstäcker	Gerstäcker_DerkleineWalfischfänger_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/klwalfi/klwalfi.html
307	Der Osage	Friedrich Gerstäcker	Gerstäcker_DerOsage_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/osage/osage.html
308	Der Schiffszimmermann	Friedrich Gerstäcker	Gerstäcker_DerSchiffszimmermann_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/zimmermn/zimmermn.html
309	Der Walfischfänger	Friedrich Gerstäcker	Gerstäcker_DerWalfischfänger_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/walfisch/walfisch.html
310	Die Backwoodsmen Nordamerikas	Friedrich Gerstäcker	Gerstäcker_DieBackwoodsmenNordamerikas_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/blackwoo/blackwoo.html
311	Die Blauen und Gelben	Friedrich Gerstäcker	Gerstäcker_DieBlauenundGelben_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/blaugelb/blaugelb.html
312	Die Colonie	Friedrich Gerstäcker	Gerstäcker_DieColonie_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/colonie/colonie.html
313	Die Flucht über die Kordilleren	Friedrich Gerstäcker	Gerstäcker_DieFluchtüberdieKordilleren_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/kordill/kordill.html
314	Die Moderatoren	Friedrich Gerstäcker	Gerstäcker_DieModeratoren_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/moderato/moderato.html
315	Die Flußpiraten des Mississippi	Friedrich Gerstäcker	Gerstäcker_DieFlußpiratendesMississippi_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/missi/miss01.html
316	Die Nacht auf dem Walfisch	Friedrich Gerstäcker	Gerstäcker_DieNachtaufdemWalfisch_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/nachtwal/nachtwal.html
317	Die Regulatoren in Arkansas	Friedrich Gerstäcker	Gerstäcker_DieRegulatoreninArkansas_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/arkansas/arkansas.html
318	Die Silbermine in den Ozarkgebirgen	Friedrich Gerstäcker	Gerstäcker_DieSilbermineindenOzarkgebirgen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/silbmine/silbmine.html
319	Die Sklavin	Friedrich Gerstäcker	Gerstäcker_DieSklavin_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/sklavin/sklavin.html
320	Die Vertreibung der Mormonen aus Missouri	Friedrich Gerstäcker	Gerstäcker_DieVertreibungderMormonenausMissouri_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/mormonen/mormonen.html
321	Die Wolfsglocke	Friedrich Gerstäcker	Gerstäcker_DieWolfsglocke_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/wolfsglk/wolfsglk.html
322	General Franco	Friedrich Gerstäcker	Gerstäcker_GeneralFranco_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/franco/franco.html
323	Gold	Friedrich Gerstäcker	Gerstäcker_Gold_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/gold/gold.html
324	Im Busch	Friedrich Gerstäcker	Gerstäcker_ImBusch_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/im_busch/im_busch.html
325	In der Südsee	Friedrich Gerstäcker	Gerstäcker_InderSüdsee_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/suedsee/suedsee.html
326	In Mexiko. Erster Band	Friedrich Gerstäcker	Gerstäcker_InMexikoErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/mexiko1/mexiko1.html
327	Jack und Bill	Friedrich Gerstäcker	Gerstäcker_JackundBill_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/jackbill/jackbill.html
328	John Wells	Friedrich Gerstäcker	Gerstäcker_JohnWells_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/wells/wells.html
329	Pech!	Friedrich Gerstäcker	Gerstäcker_Pech_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/pech/pech.html
330	Schwarz und Weiß	Friedrich Gerstäcker	Gerstäcker_SchwarzundWeiß_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/sw/sw.html
331	Señor Aguila	Friedrich Gerstäcker	Gerstäcker_SeñorAguila_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/aguila/aguila.html
332	Sträflinge	Friedrich Gerstäcker	Gerstäcker_Sträflinge_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/straefli/straefli.html
333	Tahiti	Friedrich Gerstäcker	Gerstäcker_Tahiti_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/tahiti/tahiti.html
334	Unter dem Äquator	Friedrich Gerstäcker	Gerstäcker_UnterdemÄquator_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/aequator/aequator.html
335	Unter den Pehuenchen	Friedrich Gerstäcker	Gerstäcker_UnterdenPehuenchen_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/pehu/pehu.html
336	Das alte Haus	Friedrich Gerstäcker	Gerstäcker_DasalteHaus_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/altehaus/altehaus.html
337	Der Erbe	Friedrich Gerstäcker	Gerstäcker_DerErbe_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/dererbe/dererbe.html
338	Der Freischütz	Friedrich Gerstäcker	Gerstäcker_DerFreischütz_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/freisch/freisch.html
339	Der Kunstreiter	Friedrich Gerstäcker	Gerstäcker_DerKunstreiter_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/kunstrei/kunstrei.html
340	Der tote Zimmermann	Friedrich Gerstäcker	Gerstäcker_DertoteZimmermann_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/totezimm/totezimm.html
341	Der Wilddieb	Friedrich Gerstäcker	Gerstäcker_DerWilddieb_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/wilddieb/wilddieb.html
342	Die Ahnung	Friedrich Gerstäcker	Gerstäcker_DieAhnung_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/ahnung/ahnung.html
343	Germelshausen	Friedrich Gerstäcker	Gerstäcker_Germelshausen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/germelsh/germelsh.html
344	Hell und Dunkel	Friedrich Gerstäcker	Gerstäcker_HellundDunkel_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/helldunk/helldunk.html
345	Herr Schultze	Friedrich Gerstäcker	Gerstäcker_HerrSchultze_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/schultze/schultze.html
346	Herrn Mahlhuber's Reiseabenteuer	Friedrich Gerstäcker	Gerstäcker_HerrnMahlhubersReiseabenteuer_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gerstaec/mahlhube/mahlhube.html
347	Im Eckfenster	Friedrich Gerstäcker	Gerstäcker_ImEckfenster_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/gerstaec/eckfenst/eckfenst.html
348	Irrfahrten	Friedrich Gerstäcker	Gerstäcker_Irrfahrten_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/gerstaec/irrfahrt/irrfahrt.html
349	So du mir, so ich dir	Friedrich Gerstäcker	Gerstäcker_Sodumirsoichdir_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/wiedumir/wiedumir.html
350	Verhängnisse	Friedrich Gerstäcker	Gerstäcker_Verhängnisse_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/gerstaec/verhaeng/verhaeng.html
351	Die Marzipan-Lise	Friedrich Halm, eigentlich Eligius von Münch-Bellinghausen	Münch-Bellinghausen_DieMarzipan-Lise_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/halm/marzipan/marzipan.html
352	Aus meiner Jugend	Friedrich Hebbel	Hebbel_AusmeinerJugend_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/jugend/jugend.html
353	Anna	Friedrich Hebbel	Hebbel_Anna_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/anna/anna.html
354	Barbier Zitterlein	Friedrich Hebbel	Hebbel_BarbierZitterlein_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/hebbel/zitterln/zitterln.html
355	Der Schneidermeister Nepomuk Schlägel auf der Freudenjagd	Friedrich Hebbel	Hebbel_DerSchneidermeisterNepomukSchlägelaufderFreudenjagd_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/schlaegl/schlaegl.html
356	Die Kuh	Friedrich Hebbel	Hebbel_DieKuh_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/kuh/kuh.html
357	Die Obermedizinalrätin	Friedrich Hebbel	Hebbel_DieObermedizinalrätin_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/obermed/obermed.html
358	Eine Nacht im Jägerhause	Friedrich Hebbel	Hebbel_EineNachtimJägerhause_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/hebbel/1nacht/1nacht.html
359	Herr Haidvogel und seine Familie	Friedrich Hebbel	Hebbel_HerrHaidvogelundseineFamilie_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/haidvogl/haidvogl.html
360	Matteo	Friedrich Hebbel	Hebbel_Matteo_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/matteo/matteo.html
361	Pauls merkwürdigste Nacht	Friedrich Hebbel	Hebbel_PaulsmerkwürdigsteNacht_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/paulsnt/paulsnt.html
362	Treue Liebe	Friedrich Hebbel	Hebbel_TreueLiebe_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hebbel/treulieb/treulieb.html
363	Fausts Leben, Thaten und Höllenfahrt	Friedrich Maximilian Klinger	Klinger_FaustsLebenThatenundHöllenfahrt_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/klinger/fstkling/fstkling.html
364	Alles fließt	Friedrich Spielhagen	Spielhagen_Allesfließt_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/allesfli/allesfli.html
365	Allzeit voran	Friedrich Spielhagen	Spielhagen_Allzeitvoran_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/allzeit/allzeit.html
366	An der Heilquelle	Friedrich Spielhagen	Spielhagen_AnderHeilquelle_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/heilquel/heilquel.html
367	Angela	Friedrich Spielhagen	Spielhagen_Angela_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/angela/angela.html
368	Clara Vere	Friedrich Spielhagen	Spielhagen_ClaraVere_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/claraver/claraver.html
369	Das Skelet im Hause	Friedrich Spielhagen	Spielhagen_DasSkeletimHause_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/skelet/skelet.html
370	Deutsche Pioniere	Friedrich Spielhagen	Spielhagen_DeutschePioniere_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/pioniere/pioniere.html
371	Die Dorfcoquette	Friedrich Spielhagen	Spielhagen_DieDorfcoquette_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/spielhag/dorfcoqu/dorfcoqu.html
372	Die von Hohenstein. Erster Band	Friedrich Spielhagen	Spielhagen_DievonHohensteinErsterBand_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/hohenst1/hohenst1.html
373	Ein neuer Pharao	Friedrich Spielhagen	Spielhagen_EinneuerPharao_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/neuphara/neuphara.html
374	Frei geboren	Friedrich Spielhagen	Spielhagen_Freigeboren_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/frgebor/frgebor.html
375	Hans und Grete	Friedrich Spielhagen	Spielhagen_HansundGrete_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/hansgret/hansgret.html
376	Herrin	Friedrich Spielhagen	Spielhagen_Herrin_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/herrin/herrin.html
377	In der zwölften Stunde	Friedrich Spielhagen	Spielhagen_InderzwölftenStunde_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/12stunde/12stunde.html
378	In Reih' und Glied. Erster Theil	Friedrich Spielhagen	Spielhagen_InReihundGliedErsterTheil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/inreih1/inreih1.html
379	Opfer	Friedrich Spielhagen	Spielhagen_Opfer_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/opfer/opfer.html
380	Röschen vom Hofe	Friedrich Spielhagen	Spielhagen_RöschenvomHofe_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/roeschen/roeschen.html
381	Selbstgerecht	Friedrich Spielhagen	Spielhagen_Selbstgerecht_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/selbstge/selbstge.html
382	Stumme des Himmels	Friedrich Spielhagen	Spielhagen_StummedesHimmels_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/stumme/stumme.html
383	Sturmflut	Friedrich Spielhagen	Spielhagen_Sturmflut_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/sturmflt/sturmflt.html
384	Uhlenhans	Friedrich Spielhagen	Spielhagen_Uhlenhans_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/uhlenhns/uhlenhns.html
385	Ultimo	Friedrich Spielhagen	Spielhagen_Ultimo_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/ultimo/ultimo.html
386	Was will das werden? Erster Theil	Friedrich Spielhagen	Spielhagen_WaswilldaswerdenErsterTheil_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/waswill1/waswill1.html
387	Unter Tannen	Friedrich Spielhagen	Spielhagen_UnterTannen_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/spielhag/tannen/tannen.html
388	Beiträge zur Theorie und Technik des Romans	Friedrich Spielhagen	Spielhagen_BeiträgezurTheorieundTechnikdesRomans_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/spielhag/roman/roman.html
389	Gräfin Helene	Friedrich von Bodenstedt	Bodenstedt_GräfinHelene_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/bodenst/grhelene/grhelene.html
390	Faust: Erzählung in neun Briefen	Friedrich von Bodenstedt	Bodenstedt_FaustErzählunginneunBriefen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/turgenev/faust/faust.html
391	Am Kamin	Friedrich Wilhelm Hackländer	Hackländer_AmKamin_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/hacklaen/amkamin/amkamin.html
392	Humoristische Erzählungen	Friedrich Wilhelm Hackländer	Hackländer_HumoristischeErzählungen_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/hacklaen/humorerz/humorerz.html
393	Vier Könige / Bilder aus dem Soldatenleben	Friedrich Wilhelm Hackländer	Hackländer_VierKönigeBilderausdemSoldatenleben_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/hacklaen/4koenige/4koenige.html
394	Böhmische Novellen	Fritz Mauthner	Mauthner_BöhmischeNovellen_gutenberg.txt	Novelle	https://www.projekt-gutenberg.org/mauthner/boehmnov/boehmnov.html
395	Das Durchhaus	Fritz Stüber-Gunther	Stüber-Gunther_DasDurchhaus_gutenberg.txt	Erzählung	https://www.projekt-gutenberg.org/stueber/durchhau/durchhau.html
396	Stürme	Georg Asmussen	Asmussen_Stürme_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/asmussen/stuerme/stuerme.html
397	Die Gred	Georg Ebers	Ebers_DieGred_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/ebers/gred/gred.html
398	Im Schmiedefeuer	Georg Ebers	Ebers_ImSchmiedefeuer_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/ebers/schmiede/schmiede.html
399	Kleopatra	Georg Ebers	Ebers_Kleopatra_gutenberg.txt	Roman	https://www.projekt-gutenberg.org/ebers/kleopatr/kleopatr.html
